,id,payload_len,num_authors,num_topics,action,gas,time
23,IPEN_cb5bb8ce553dfa43f29a59a9277428f9,171,1,8,addSearchTerm,283327,1.9953696727752686
24,IPEN_cb5bb8ce553dfa43f29a59a9277428f9,171,1,8,addSearchTerm,285548,1.9337267875671387
25,IPEN_cb5bb8ce553dfa43f29a59a9277428f9,171,1,8,addSearchTerm,291069,2.0197439193725586
26,IPEN_cb5bb8ce553dfa43f29a59a9277428f9,171,1,8,addSearchTerm,296268,2.0401203632354736
27,IPEN_cb5bb8ce553dfa43f29a59a9277428f9,171,1,8,addSearchTerm,301008,2.0201847553253174
28,IPEN_cb5bb8ce553dfa43f29a59a9277428f9,171,1,8,addExternalLink,301008,1.9581341743469238
29,IPEN_cb5bb8ce553dfa43f29a59a9277428f9,171,1,8,setPayload,301008,2.028390407562256
30,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,assingID,253310,1.9310507774353027
31,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addSearchTerm,294230,2.1815507411956787
32,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addSearchTerm,281085,1.951305866241455
33,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addSearchTerm,285505,1.937213659286499
34,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addSearchTerm,287726,2.579744338989258
35,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addSearchTerm,296224,1.511955738067627
36,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addSearchTerm,288869,1.904785394668579
37,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addSearchTerm,299567,2.072530746459961
38,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,addExternalLink,299567,2.013516426086426
39,IPEN_c0ffae99bc92b54fb3250da035c22172,285,1,7,setPayload,299567,2.5744807720184326
40,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,assingID,253310,7.369870185852051
41,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,addSearchTerm,296429,1.8900408744812012
42,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,addSearchTerm,286263,1.96205735206604
43,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,addSearchTerm,300262,2.153498411178589
44,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,addSearchTerm,297305,1.9173285961151123
45,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,addSearchTerm,289946,1.9462347030639648
46,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,addSearchTerm,288869,2.1072614192962646
47,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,addExternalLink,288869,1.9441547393798828
48,IPEN_30c6c5c8cc7aed6e28efcf1b3a76f9c6,205,1,6,setPayload,288869,1.9997408390045166
49,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,assingID,253310,1.9689855575561523
50,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,301902,2.007040023803711
51,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,279960,1.989734411239624
52,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,285160,2.115902900695801
53,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,284402,1.858293056488037
54,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,289922,2.143491268157959
55,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,297321,1.9783997535705566
56,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,297343,1.9684438705444336
57,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,295485,1.961552619934082
58,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,303984,2.005436420440674
59,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,309507,2.131103754043579
60,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addSearchTerm,322404,1.9377849102020264
61,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,addExternalLink,322404,1.939499855041504
62,IPEN_20ff7ea064c3a557e9d7e0b6e0b2a762,220,1,11,setPayload,322404,1.9925734996795654
63,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,assingID,251247,2.0376923084259033
64,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,218934,1.9783625602722168
65,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,279985,1.9517052173614502
66,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,289583,2.079760789871216
67,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,292904,1.9337759017944336
68,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,297327,2.269068479537964
69,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,214353,1.7268505096435547
70,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,306168,2.1671159267425537
71,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,302887,1.9695513248443604
72,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,299930,1.8546855449676514
73,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addSearchTerm,320207,1.9926574230194092
74,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,addExternalLink,320207,2.053715705871582
75,IPEN_a23515584e5ae1428e8ee44d4c79239f,197,1,10,setPayload,320207,2.099891185760498
76,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,assingID,253310,1.8622753620147705
77,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,301927,2.1152501106262207
78,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,291764,2.1498796939849854
79,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,299482,1.8017027378082275
80,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,287726,1.9042079448699951
81,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,297646,1.995746374130249
82,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,290889,2.173354387283325
83,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,293110,2.0906736850738525
84,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,295510,1.8967044353485107
85,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,295532,1.8662123680114746
86,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,298852,1.977811574935913
87,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,298875,2.7715892791748047
88,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addSearchTerm,305494,5.4517176151275635
89,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,addExternalLink,305494,1.774202823638916
90,IPEN_dd8c066e402304b90a7e10837781de17,277,1,12,setPayload,305494,2.1465065479278564
91,IPEN_05b824bf182c5afeb276827dc2c8438e,255,1,3,assingID,253310,1.9843981266021729
92,IPEN_05b824bf182c5afeb276827dc2c8438e,255,1,3,addSearchTerm,307108,1.9156699180603027
93,IPEN_05b824bf182c5afeb276827dc2c8438e,255,1,3,addSearchTerm,298041,1.9781649112701416
94,IPEN_05b824bf182c5afeb276827dc2c8438e,255,1,3,addSearchTerm,286285,2.069369077682495
95,IPEN_05b824bf182c5afeb276827dc2c8438e,255,1,3,addExternalLink,286285,2.159977912902832
96,IPEN_05b824bf182c5afeb276827dc2c8438e,255,1,3,setPayload,286285,1.8508481979370117
97,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,assingID,253310,2.1079745292663574
98,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,308208,1.8761348724365234
99,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,282184,2.0230472087860107
100,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,207690,1.983304500579834
101,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,281128,2.0631160736083984
102,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,288527,1.838317632675171
103,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,293268,2.0243308544158936
104,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,311346,1.9865591526031494
105,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addSearchTerm,317971,2.1606874465942383
106,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,addExternalLink,317971,2.020691394805908
107,IPEN_05477c237f3c9ad37200bb6f490214de,229,1,8,setPayload,317971,1.946681261062622
108,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,assingID,253310,2.413750410079956
109,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addSearchTerm,294218,1.5664381980895996
110,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addSearchTerm,290652,1.8830702304840088
111,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addSearchTerm,284393,1.9987728595733643
112,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addSearchTerm,209118,2.0963006019592285
113,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addSearchTerm,287735,2.0362493991851807
114,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addSearchTerm,300636,1.940129041671753
115,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addSearchTerm,210284,2.070051670074463
116,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,addExternalLink,210284,1.9798331260681152
117,IPEN_5ac6447b4390071c57a644b7cffe1a5d,273,1,7,setPayload,210284,1.9887449741363525
118,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,assingID,253310,1.8852827548980713
119,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,addSearchTerm,294230,2.1507744789123535
120,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,addSearchTerm,277786,1.934755563735962
121,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,addSearchTerm,282206,1.9553072452545166
122,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,addSearchTerm,287726,2.0057432651519775
123,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,addSearchTerm,293245,2.08766770362854
124,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,addExternalLink,293245,2.0091371536254883
125,IPEN_cd273cff8101408ce0c321f9d039d4b9,209,1,5,setPayload,293245,1.9344196319580078
126,IPEN_164f692bfd9620e10ea064cc42e7f0a5,224,1,4,assingID,253310,1.9560513496398926
127,IPEN_164f692bfd9620e10ea064cc42e7f0a5,224,1,4,addSearchTerm,220814,2.1337997913360596
128,IPEN_164f692bfd9620e10ea064cc42e7f0a5,224,1,4,addSearchTerm,290664,1.849013090133667
129,IPEN_164f692bfd9620e10ea064cc42e7f0a5,224,1,4,addSearchTerm,305766,2.110626220703125
130,IPEN_164f692bfd9620e10ea064cc42e7f0a5,224,1,4,addSearchTerm,288825,1.9443252086639404
131,IPEN_164f692bfd9620e10ea064cc42e7f0a5,224,1,4,addExternalLink,288825,2.1193740367889404
132,IPEN_164f692bfd9620e10ea064cc42e7f0a5,224,1,4,setPayload,288825,1.843442678451538
133,IPEN_2507e6ac4a57444f29c30c734912fa06,222,1,4,assingID,253310,2.0578300952911377
134,IPEN_2507e6ac4a57444f29c30c734912fa06,222,1,4,addSearchTerm,299728,1.9937005043029785
135,IPEN_2507e6ac4a57444f29c30c734912fa06,222,1,4,addSearchTerm,279985,1.9365594387054443
136,IPEN_2507e6ac4a57444f29c30c734912fa06,222,1,4,addSearchTerm,295084,2.012799024581909
137,IPEN_2507e6ac4a57444f29c30c734912fa06,222,1,4,addSearchTerm,306881,1.9631285667419434
138,IPEN_2507e6ac4a57444f29c30c734912fa06,222,1,4,addExternalLink,306881,1.9941415786743164
139,IPEN_2507e6ac4a57444f29c30c734912fa06,222,1,4,setPayload,306881,2.1511025428771973
140,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,assingID,253310,1.9526963233947754
141,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,317784,1.9682421684265137
142,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,277786,2.1209676265716553
143,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,286285,1.9525246620178223
144,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,292124,2.030813694000244
145,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,212131,1.9221179485321045
146,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,295607,2.063645601272583
147,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,288891,1.86338210105896
148,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,218795,2.010193109512329
149,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,292233,2.031776189804077
150,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,296653,2.014406681060791
151,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addSearchTerm,298875,1.9867799282073975
152,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,addExternalLink,298875,2.0158019065856934
153,IPEN_df25acf55012fad4b4e796d993f6758b,290,1,11,setPayload,298875,1.9513130187988281
154,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,assingID,251247,2.135942220687866
155,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addSearchTerm,309307,2.0031213760375977
156,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addSearchTerm,276686,1.9259660243988037
157,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addSearchTerm,288764,1.9707105159759521
158,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addSearchTerm,290704,1.9547874927520752
159,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addSearchTerm,287747,2.1473183631896973
160,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addSearchTerm,308025,1.9731206893920898
161,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addSearchTerm,289991,1.9655110836029053
162,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,addExternalLink,289991,1.949735164642334
163,IPEN_c521758251c56731789e3130ce7599f0,206,1,7,setPayload,289991,1.9600200653076172
164,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,assingID,253310,2.1451311111450195
165,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,304906,1.9503397941589355
166,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,287362,2.0029563903808594
167,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,292885,1.9310882091522217
168,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,289925,2.1258695125579834
169,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,301725,1.9217984676361084
170,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,301748,1.9516606330871582
171,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,220975,1.9625916481018066
172,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addSearchTerm,306189,2.0644850730895996
173,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,addExternalLink,306189,2.085900068283081
174,IPEN_d3646fb7ffee962bece7d99387398ccc,198,1,8,setPayload,306189,1.967991828918457
175,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,assingID,253310,2.0418190956115723
176,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,303807,1.986469030380249
177,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,281085,1.893388032913208
178,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,285505,2.091416835784912
179,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,288825,1.8653311729431152
180,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,298426,2.144322156906128
181,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,292168,1.8570971488952637
182,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,301769,2.068392276763916
183,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,290012,2.034489631652832
184,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addSearchTerm,209240,1.9939460754394531
185,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,addExternalLink,209240,1.9819462299346924
186,IPEN_151d0d60f798738aaaf4c69a567ee496,240,1,9,setPayload,209240,2.028987407684326
187,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,assingID,255479,1.9678587913513184
188,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,addSearchTerm,303794,2.041289806365967
189,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,addSearchTerm,286250,1.95780611038208
190,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,addSearchTerm,295072,2.0725624561309814
191,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,addSearchTerm,284414,2.0246243476867676
192,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,addSearchTerm,286635,1.8878822326660156
193,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,addSearchTerm,293255,2.0201566219329834
194,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,addExternalLink,293255,2.031125068664551
195,IPEN_deb0583766433ba1db7cc8598ede381e,241,1,6,setPayload,293255,2.0629873275756836
196,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,assingID,253310,1.9120969772338867
197,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,addSearchTerm,304906,2.0149333477020264
198,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,addSearchTerm,282184,2.0471789836883545
199,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,addSearchTerm,284085,1.9595732688903809
200,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,addSearchTerm,295106,1.8908610343933105
201,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,addSearchTerm,297646,2.127216339111328
202,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,addSearchTerm,303947,1.9679620265960693
203,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,addExternalLink,303947,1.8991472721099854
204,IPEN_653480dac9816917fb5e2d6983592975,178,1,6,setPayload,303947,2.1339199542999268
205,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,assingID,255373,1.943148136138916
206,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,303807,1.9646837711334229
207,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,277786,1.9580755233764648
208,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,295084,2.021023988723755
209,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,291804,2.0093863010406494
210,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,298426,1.9849989414215088
211,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,299548,2.0578079223632812
212,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,299887,2.100472927093506
213,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,302887,1.9658360481262207
214,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addSearchTerm,307310,1.9297516345977783
215,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,addExternalLink,307310,2.0114665031433105
216,IPEN_2c25b19f6f6f78b367f8879e8965c07f,213,1,9,setPayload,307310,2.016561985015869
217,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,assingID,253310,1.9534811973571777
218,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addSearchTerm,310407,2.009075880050659
219,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addSearchTerm,289562,1.9653351306915283
220,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addSearchTerm,290683,2.12511944770813
221,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addSearchTerm,290704,2.021430253982544
222,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addSearchTerm,296224,1.977799892425537
223,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addSearchTerm,300648,2.00654935836792
224,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addSearchTerm,304748,1.9628264904022217
225,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,addExternalLink,304748,1.92641282081604
226,IPEN_1a11a65746f50298dfe064bcdca73bfc,251,1,7,setPayload,304748,2.1274635791778564
227,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,assingID,255373,1.9538509845733643
228,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,addSearchTerm,306009,1.9864675998687744
229,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,addSearchTerm,286263,1.946103811264038
230,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,addSearchTerm,286285,1.973980188369751
231,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,addSearchTerm,302483,1.9961519241333008
232,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,addSearchTerm,208053,1.9987585544586182
233,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,addExternalLink,208053,2.0952141284942627
234,IPEN_08760744e68e5d3b5223d8c175740aa1,243,1,5,setPayload,208053,1.9791011810302734
235,IPEN_8901b44327f50e2ed7272dddc7620b28,201,1,4,assingID,255373,1.9911584854125977
236,IPEN_8901b44327f50e2ed7272dddc7620b28,201,1,4,addSearchTerm,296429,1.9767448902130127
237,IPEN_8901b44327f50e2ed7272dddc7620b28,201,1,4,addSearchTerm,292863,1.9701292514801025
238,IPEN_8901b44327f50e2ed7272dddc7620b28,201,1,4,addSearchTerm,294304,1.9995670318603516
239,IPEN_8901b44327f50e2ed7272dddc7620b28,201,1,4,addSearchTerm,216511,2.037923574447632
240,IPEN_8901b44327f50e2ed7272dddc7620b28,201,1,4,addExternalLink,216511,2.025508403778076
241,IPEN_8901b44327f50e2ed7272dddc7620b28,201,1,4,setPayload,216511,2.0378339290618896
242,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,assingID,255373,1.9788386821746826
243,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,303807,1.9929823875427246
244,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,301340,1.986177682876587
245,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,295084,1.965644359588623
246,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,283327,1.9634249210357666
247,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,289627,2.1348085403442383
248,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,289969,1.9950993061065674
249,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,292190,1.988569736480713
250,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,294411,2.025082588195801
251,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addSearchTerm,222115,1.9771347045898438
252,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,addExternalLink,222115,2.0029759407043457
253,IPEN_2044a0c9c808614b77b3ca223ab5c954,260,1,9,setPayload,222115,1.9847841262817383
254,IPEN_c86ab65eeb9dc82652148daddd390765,237,1,6,assingID,255373,2.0045928955078125
255,IPEN_c86ab65eeb9dc82652148daddd390765,237,1,6,addSearchTerm,304906,2.0121495723724365
256,IPEN_c86ab65eeb9dc82652148daddd390765,237,1,6,addSearchTerm,290664,1.8849871158599854
257,IPEN_c86ab65eeb9dc82652148daddd390765,237,1,6,addSearchTerm,282206,2.049922466278076
258,IPEN_c86ab65eeb9dc82652148daddd390765,237,1,6,addSearchTerm,284427,2.0717403888702393
259,IPEN_c86ab65eeb9dc82652148daddd390765,237,1,6,addSearchTerm,303924,1.9785747528076172
